,image_path,mask_path
10,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0011.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0011_mask.jpg
11,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0012.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0012_mask.jpg
12,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0013.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0013_mask.jpg
13,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0014.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0014_mask.jpg
14,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0015.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0015_mask.jpg
15,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0016.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0016_mask.jpg
16,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0020.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0020_mask.jpg
17,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0021.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0021_mask.jpg
18,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0022.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0022_mask.jpg
19,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0023.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0023_mask.jpg
20,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0024.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0024_mask.jpg
21,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0026.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0026_mask.jpg
22,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0027.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0027_mask.jpg
23,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0028.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0028_mask.jpg
24,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0029.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0029_mask.jpg
25,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0030.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0030_mask.jpg
26,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0031.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0031_mask.jpg
27,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0032.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0032_mask.jpg
28,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0033.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0033_mask.jpg
29,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0034.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0034_mask.jpg
30,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0035.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0035_mask.jpg
31,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0036.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0036_mask.jpg
32,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0037.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0037_mask.jpg
33,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0038.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0038_mask.jpg
34,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0039.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0039_mask.jpg
35,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0040.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0040_mask.jpg
36,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0041.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0041_mask.jpg
37,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0042.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0042_mask.jpg
38,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0043.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0043_mask.jpg
39,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0044.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0044_mask.jpg
40,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0045.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0045_mask.jpg
41,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0046.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0046_mask.jpg
42,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0047.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0047_mask.jpg
43,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0048.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0048_mask.jpg
44,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0049.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0049_mask.jpg
45,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0050.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0050_mask.jpg
46,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0051.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0051_mask.jpg
47,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0052.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0052_mask.jpg
48,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0054.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0054_mask.jpg
49,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0055.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0055_mask.jpg
50,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0056.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0056_mask.jpg
51,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0057.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0057_mask.jpg
52,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0058.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0058_mask.jpg
53,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0059.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0059_mask.jpg
54,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0060.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0060_mask.jpg
55,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0061.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0061_mask.jpg
56,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0062.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0062_mask.jpg
57,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0063.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0063_mask.jpg
58,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0064.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0064_mask.jpg
59,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0065.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0065_mask.jpg
60,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0066.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0066_mask.jpg
61,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0067.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0067_mask.jpg
62,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0068.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0068_mask.jpg
63,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0069.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0069_mask.jpg
64,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0070.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0070_mask.jpg
65,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0071.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0071_mask.jpg
66,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0072.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0072_mask.jpg
67,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0076.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0076_mask.jpg
68,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0077.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0077_mask.jpg
69,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0078.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0078_mask.jpg
70,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0079.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0079_mask.jpg
71,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0080.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0080_mask.jpg
72,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0081.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0081_mask.jpg
73,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0082.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0082_mask.jpg
74,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0083.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0083_mask.jpg
75,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0084.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0084_mask.jpg
76,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0085.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0085_mask.jpg
77,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0086.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0086_mask.jpg
78,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0087.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0087_mask.jpg
79,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0088.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0088_mask.jpg
80,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0089.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0089_mask.jpg
81,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0092.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0092_mask.jpg
82,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0093.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0093_mask.jpg
83,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0094.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0094_mask.jpg
84,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0095.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0095_mask.jpg
85,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0096.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0096_mask.jpg
86,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0097.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0097_mask.jpg
87,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0098.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0098_mask.jpg
88,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_0099.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_0099_mask.jpg
89,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_00100.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_00100_mask.jpg
90,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_00101.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_00101_mask.jpg
91,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_00102.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_00102_mask.jpg
92,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/images_C3/C3_EndoCV2021_00103.jpg,/content/drive/MyDrive/DivergentNets/divergent-nets-main/PolypGen2021_MultiCenterData/data_C3/masks_C3/C3_EndoCV2021_00103_mask.jpg
